_id,firstName,middleName,lastName,fullGivenName,nameNick,pos,height,weight,college,birthDate,birthCity,birthCountry,highSchool,hsCity,hsState,hsCountry,players_teams,awards_players
reissta01w,Tammi,,Reiss,Tammi Reiss,,G,66.0,129,Virginia,1970-04-02,,,,,,,,
resska01w,Kathrin,,Ress,Kathrin Ress,,F,76.0,194,Boston College,1985-06-26,Salorno,ITA,Mount de Chantal Visitation Academy,Wheeling,WV,USA,,
reynoch01w,Chontel,,Reynolds,Chontel Reynolds,,F,74.0,180,Houston,1972-02-08,,,,,,,,
richano99wc,Nolan,,Richardson,Nolan Richardson,,,0.0,0,,0000-00-00,,,,,,,,
rileyan01w,Andrea,,Riley,Andrea Riley,,G,65.0,136,Oklahoma State,1988-07-22,Dallas,USA,Lincoln,Dallas,TX,USA,,
rileyru01w,Ruth,Ellen,Riley,Ruth Riley,,C,77.0,198,Notre Dame,1979-08-28,Ransom,USA,,,,,,
rizzoje01w,Jennifer,,Rizzotti,Jennifer Rizzotti,,G,66.0,146,Connecticut,1974-05-15,,,,,,,,
roberav01w,Averill,,Roberts,Averill Roberts,,G,69.0,145,Ohio State,1970-01-29,,,,,,,,
roberny01w,Nyree,,Roberts,Nyree Roberts,,C,75.0,209,Old Dominion,1976-03-10,,,,,,,,
robertr99w,Trish,,Roberts,Trish Roberts,,,0.0,0,,0000-00-00,,,,,,,,
robinas01w,Ashley,,Robinson,Ashley Robinson,,C,76.0,180,Tennessee,1982-08-12,,,South Grand Prairie,Grand Prairie,TX,USA,,
robincr01w,Crystal,,Robinson,Crystal Robinson,,F-G,71.0,155,SE Oklahoma State,1974-01-22,,,Atoka,Atoka,OK,USA,,
robinda01w,Danielle,,Robinson,Danielle Robinson,,G,69.0,125,Oklahoma,1989-05-10,San Jose,USA,,,,,,
robinre01w,Renee,,Robinson,Renee Robinson,,G,71.0,166,Virginia,1978-06-15,,,,,,,,
robinsc01w,Scholanda,,Robinson Dorrell,Scholanda Robinson Dorrell,,G,71.0,155,Louisiana State,1983-01-09,,,,,,,,
rolanja01w,Jannon,,Roland,Jannon Roland,,G-F,73.0,167,Purdue,1975-02-03,,,Urbana,Urbana,OH,USA,,
rollitr01w,Tree,,Rollins,Tree Rollins,,,0.0,0,,0000-00-00,,,,,,,,
rossad01w,Adrianne,,Ross,Adrianne Ross,,G,68.0,142,Texas Christian,1984-11-23,,,,,,,,
rossca99wc,Carol,,Ross,Carol Ross,,,0.0,0,,0000-00-00,,,,,,,,
rothsro99w,Ron,,Rothstein,Ron Rothstein,,,0.0,0,,0000-00-00,,,,,,,,
rouilni01w,Nikki,,Rouillard,Nikki Rouillard,,G,67.0,130,Loyola Marymount,1970-01-23,,,,,,,,
roundsa01w,Saudia,,Roundtree,Saudia Roundtree,,G,67.0,145,Georgia,1976-10-04,,,Westside,Anderson,SC,USA,,
roussju99w,Julie,,Rousseau,Julie Rousseau,,,0.0,0,,0000-00-00,,,,,,,,
ruffje01w,Jenni,,Ruff,Jenni Ruff,,G-F,71.0,140,Washington State,1974-09-12,,,,,,,,
rushle01w,Leah,,Rush,Leah Rush,,F,73.0,175,Oklahoma,1984-10-25,,,,,,,,
ryankr01w,Kristy,,Ryan,Kristy Ryan,,F,71.0,150,Sacramento State,1972-11-19,,,,,,,,
rycraeu01w,Eugenia,,Rycraw,Eugenia Rycraw,,C,75.0,175,Cal State Fullerton,1968-12-06,,,,,,,,
salesny01w,Nykesha,,Sales,Nykesha Sales,,G-F,72.0,184,Connecticut,1976-05-10,,,Bloomfield,Bloomfield,CT,USA,,
sampsch01w,Charisse,,Sampson,Charisse Sampson,,G,71.0,175,Kansas,1974-09-01,,,Washington,Los Angeles,CA,USA,,
sampsto01w,Tonya,,Sampson,Tonya Sampson,,G,70.0,0,North Carolina,1972-03-02,,,,,,,,
samsh01w,Sheri,,Sam,Sheri Sam,,F-G,72.0,160,Vanderbilt,1974-05-05,,,,,,,,
sanchis01w,Isabel,,Sanchez Fernandez,Isabel Sanchez,,G,70.0,152,,1976-11-28,Seville,ESP,,,,,,
sandeam01w,Amy,,Sanders,Amy Sanders,,G,71.0,156,Hawai'i,1983-06-05,,,,,,,,
sandish01w,Shelley,Ann,Gorman- Sandie,Shelley Sandie,,G,72.0,145,,1969-01-22,Melbourne,AUS,,,,,,
sanfona01w,Nakia,,Sanford,Nakia Sanford,,F-C,76.0,200,Kansas,1976-05-10,,,,,,,,
sanniol01w,Olayinka,,Sanni,Olayinka Sanni,,C,74.0,0,West Virginia,1986-08-21,,,,,,,,
santoal01w,Alessandra,,dos Santos de Oliveira,Alessandra Santos de Oliveira,,C,77.0,181,,1973-12-02,Sao Paulo,BRA,,,,,,
santoke01w,Kelly,Silva,dos Santos,Kelly Santos,,F,75.0,188,,1979-11-10,Sao Paulo,BRA,,,,,,
sarenra01w,Rankica,,Sarenac,Rankica Sarenac,,C,78.0,222,,1974-06-27,,,,,,,,
sauerpa01w,Paige,,Sauer,Paige Sauer,,C,76.0,203,Connecticut,1977-12-08,,,Carl Albert,Midwest City,OK,USA,,
saundja01w,Jaynetta,,Saunders,Jaynetta Saunders,,F,71.0,145,Texas A&M,1979-08-21,,,,,,,,
saureau01w,Audrey,,Sauret,Audrey Sauret,,G,70.0,163,,1976-10-31,Charleville-Mezieres,FRA,,,,,,
savasla01w,Laure,,Savasta,Laure Savasta,,G,68.0,134,Washington,1974-03-18,Marseilles,FRA,,,,,,
schumke01w,Kelly,,Schumacher,Kelly Schumacher,,C,77.0,183,Connecticut,1977-10-14,,,,,,,,
schwege01w,Georgia,,Schweitzer,Georgia Schweitzer,,G-F,72.0,160,Duke,1979-01-31,,,,,,,,
scottol01w,Olympia,,Scott,Olympia Scott,,C,74.0,175,Stanford,1976-08-05,,,St. Bernard,Los Angeles,CA,USA,,
scottra01w,Raegan,,Scott,Raegan Scott,,F,75.0,169,Colorado,1975-08-12,,,,,,,,
shakiel01w,Elena,Rafaelovna,Shakirova (nee Bunatyants),Elena Shakirova,,F-C,75.0,190,,1970-06-02,Mary,URS,,,,,,
sharpkb01w,Kristen,Brooke,Sharp,K.B. Sharp,K.B.,G,69.0,145,Cincinnati,1981-04-18,,,,,,,,
sharpli99w,Linda,,Sharp,Linda Sharp,,,0.0,0,,0000-00-00,,,,,,,,
sheetsh01w,Shelley,,Sheetz,Shelley Sheetz,,G,66.0,130,Colorado,1975-08-15,,,,,,,,
shegoch01w,Chalysa,Janee,Shegog,Chay Shegog,Chay,C,77.0,0,North Carolina,1990-02-22,San Diego,USA,Brooke Point,Stafford,VA,USA,,
shielas01w,Ashley,,Shields,Ashley Shields,,G,70.0,155,SW Tennessee CC,1985-07-15,,,,,,,,
shudlca01w,Carol Ann,,Shudlick,Carol Ann Shudlick,,C,72.0,0,Minnesota,1972-05-13,,,,,,,,
shulead01w,Adrienne,,Shuler,Adrienne Shuler,,G,66.0,153,Georgia,1969-04-24,,,,,,,,
shumajo01w,John,,Shumate,John Shumate,,,0.0,0,,0000-00-00,,,,,,,,
simondy01w,Dymond,,Simon,Dymond Simon,,G,65.0,137,Arizona State,1989-09-29,,,St. Mary's,Phoenix,AZ,USA,,
simpsda01w,Darla,,Simpson,Darla Simpson,,F,75.0,160,Houston,1969-04-11,,,,,,,,
slaisma01w,Madinah,,Slaise,Madinah Slaise,,G,68.0,173,Cincinnati,1973-08-23,,,,,,,,
slauggw01w,Gwen,,Slaughter,Gwen Slaughter,,F,75.0,181,Tulane,1980-07-01,,,,,,,,
slavtge01w,Gergana,,Slavtcheva,Gergana Slavtcheva,,G,73.0,160,Florida International,1979-10-20,,,,,,,,
smithai01w,Aiysha,,Smith,Aiysha Smith,,F,74.0,173,Louisiana State,1980-07-18,,,,,,,,
smithbr01w,Brooke,,Smith,Brooke Smith,,F-C,75.0,195,Stanford,1984-04-30,,,Marin Catholic,San Anselmo,CA,USA,,
smithch01w,Christy,,Smith,Christy Smith,,G,67.0,140,Arkansas,1975-08-14,,,,,,,,
smithch02w,Charlotte,,Smith,Charlotte Smith,,F,70.0,145,Stanford,1975-05-02,,,,,,,,
smithch03w,Charmin,,Smith,Charmin Smith,,G,72.0,148,North Carolina,1973-08-23,,,,,,,,
smithcr01w,Crystal,,Smith,Crystal Smith,,G,66.0,121,Iowa,1984-03-12,,,,,,,,
smithje01w,Jennifer,,Smith,Jennifer Smith,,C,75.0,198,Michigan,1982-04-10,,,,,,,,
smithka01w,Katherine,May,Smith,Katie Smith,Katie,G-F,71.0,174,Ohio State,1974-06-04,Lancaster,USA,Logan,Logan,OH,USA,,
smithki01w,Kim,,Smith,Kim Smith,,F,73.0,158,Utah,1984-05-07,,,,,,,,
smithla01w,LaCharlotte,,Smith,LaCharlotte Smith,,G,67.0,150,Mississippi State,1974-02-06,,,,,,,,
smithta01w,Tangela,,Smith,Tangela Smith,,F-C,76.0,160,Iowa,1977-04-01,,,Washington,Chicago,IL,USA,,
smithty01w,Tyresa,,Smith,Tyresa Smith,,F,72.0,0,Delaware,1985-04-21,,,,,,,,
smithwa01w,Wanisha,,Smith,Wanisha Smith,,G,71.0,175,Duke,1985-07-09,Cincinnati,USA,Riverdale Baptist,Upper Marlboro,MD,USA,,
snellbe01w,Belinda,Rose,Snell,Belinda Snell,,G,69.0,170,University of Sydney,1981-10-01,Mirboo North,AUS,,,,,,
snowmi01w,Michelle,,Snow,Michelle Snow,,C,77.0,158,Tennessee,1980-03-20,,,Pensacola,Pensacola,FL,USA,,
sobrale01w,Leila,de Souza,Sobral Freitas,Leila Sobral,,F,73.0,183,,1974-11-22,Sao Paulo,BRA,,,,,,
sobrama01w,Marta,,de Souza Sobral,Marta de Souza Sobral,,C,75.0,163,,1964-03-23,Sao Paulo,BRA,,,,,,
spencsi01w,Sidney,,Spencer,Sidney Spencer,,G,75.0,183,Tennessee,1985-03-07,,,,,,,,
spornra01w,Rachael,Pamela,Sporn,Rachael Sporn,,F,74.0,150,,1968-05-26,Murrayville,AUS,,,,,,
stafftr01w,Trisha,,Stafford-Odom,Trisha Stafford-Odom,,F,73.0,180,California,1970-11-11,,,,,,,,
staleda01w,Dawn,Michelle,Staley,Dawn Staley,,G,66.0,134,Virginia,1970-05-04,Philadelphia,USA,,,,,,
stanlma99w,Marianne,,Stanley,Marianne Stanley,,,0.0,0,,0000-00-00,,,,,,,,
stansti01w,Tiffany,,Stansbury,Tiffany Stansbury,,F-C,75.0,183,North Carolina State,1983-01-16,,,,,,,,
starbka01w,Kate,,Starbird,Kate Starbird,,G,73.0,153,Stanford,1975-07-30,,,Lakes,Tacoma,WA,USA,,
stedika01w,Kathryn,Suzanne,Steding,Katy Steding,Katy,F-G,72.0,173,Stanford,1967-12-11,Portland,USA,,,,,,
stepama01w,Maria,Aleksandrovna,Stepanova,Maria Stepanova,,C,80.0,187,,1979-02-23,Mikhaylovsk,USA,,,,,,
stephre01w,Rehema,,Stephens,Rehema Stephens,,G,71.0,160,UCLA,1969-12-28,,,,,,,,
stephst01w,Stacy,,Stephens,Stacy Stephens,,C,76.0,205,Texas,1982-01-21,,,Winnsboro,Pensacola,FL,USA,,
sterkca01w,Carla,,Sterk,Carla Sterk,,F,74.0,170,Central Michigan,0000-00-00,,,,,,,,
stevema01w,Mandisa,,Stevenson,Mandisa Stevenson,,F-C,75.0,166,Auburn,1982-02-04,,,,,,,,
stileja01w,Jackie,,Stiles,Jackie Stiles,,G,68.0,144,Missouri State,1978-12-21,,,Clafin,Clafin,KS,USA,,
stillva01w,Valerie,,Still,Valerie Still,,F-C,73.0,151,Kentucky,1961-05-14,,,,,,,,
stinsan01w,Andrea,,Stinson,Andrea Stinson,,G,70.0,158,North Carolina State,1967-11-25,,,,,,,,
stiresh01w,Shanele,,Stires,Shanele Stires,,F,71.0,208,Kansas State,1972-05-21,,,,,,,,
stockta01w,Tamara,,Stocks,Tamara Stocks,,F-C,74.0,165,Florida,1979-01-29,,,Pickerington,Pickerington,OH,USA,,
streiju01w,Jurgita,,Streimikyte,Jurgita Streimikyte,,F,74.0,165,,1972-05-14,,,,,,,,
stricsh01w,Shekinna,,Stricklen,Shekinna Stricklen,,G-F,74.0,178,Tennessee,1990-07-30,Conway,USA,Morrilton,Morrilton,AZ,USA,,
strotan01w,Ann,,Strother,Ann Strother,,G-F,75.0,166,Connecticut,1983-12-11,,,Highlands,Castle Rock,CO,USA,,
suberto01w,Tora,,Suber,Tora Suber,,G,67.0,137,Virginia,1974-11-23,,,,,,,,
summela01w,Laura,Ann,Summerton,Laura Summerton,,C,74.0,167,,1983-12-13,Adelaide,AUS,,,,,,
sun-mju01w,Jung,,Sun-Min,Jung Sun-Min,,C,73.0,168,,1974-10-12,Kinan,KOR,,,,,,
suttota01w,Tamara,Kim,Sutton-Brown,Tammy Sutton-Brown,Tammy,C,76.0,199,Rutgers,1978-01-27,Markham,CAN,,,,,,
swanike01w,Ketia,,Swanier,Ketia Swanier,,G,67.0,144,Connecticut,1986-08-10,,,,,,,,
swoopsh01w,Sheryl,Denice,Swoopes,Sheryl Swoopes,,F-G,72.0,145,Texas Tech,1971-03-25,Brownfield,USA,,,,,,
swordca01w,Carolyn,,Swords,Carolyn Swords,,C,78.0,210,Boston College,1989-07-19,,,,,,,,
sykesap01w,April,,Sykes,April Sykes,,G-F,72.0,0,Rutgers,1990-07-30,,,East Oktibbeha County,Crawford,MS,USA,,
tatede01w,Deanna,,Tate,Deanna Tate,,G,68.0,150,Maryland,1966-05-13,,,,,,,,
tateso01w,Sonja,,Tate,Sonja Tate,,G,66.0,157,Arkansas State,1971-09-07,,,,,,,,
tauradi01w,Diana,Lurena,Taurasi,Diana Taurasi,,F-G,72.0,172,Connecticut,1982-06-11,Chino,USA,Don Lugo,Chino,CA,USA,,
taylode99w,Denise,,Taylor,Denise Taylor,,,0.0,0,,0000-00-00,,,,,,,,
tayloli01w,Lindsay,,Taylor,Lindsay Taylor,,C,80.0,200,UC Santa Barbara,1981-05-20,,,,,,,,
taylope01w,Penelope,Jane,Taylor,Penny Taylor,Penny,F,73.0,168,,1981-05-24,Melbourne,AUS,,,,,,
teaslni01w,Nicole,,Teasley,Nikki Teasley,Nikki,G,72.0,169,North Carolina,1979-03-22,,,St. John's at Prospect Hall,Frederick,MD,USA,,
teilaza01w,Zane,,Teilane Tamane,Zane Teilane Tamane,,C,79.0,170,Western Illinois,1983-09-24,Riga,URS,,,,,,
terryka01w,Kasha,,Terry,Kasha Terry,,C-F,75.0,183,Georgia Tech,1983-10-21,,,Douglas County,Douglasville,GA,USA,,
thibami99w,Mike,,Thibault,Mike Thibault,,,0.0,0,,0000-00-00,,,,,,,,
thirdtr01w,Traci,,Thirdgill,Traci Thirdgill,,F,71.0,160,Washington,1968-02-27,,,,,,,,
thomaca01w,Carla,,Thomas,Carla Thomas,,F,75.0,200,Vanderbilt,1985-10-31,,,,,,,,
thomach01w,Christi,,Thomas,Christi Thomas,,C,75.0,185,Georgia,1982-08-14,,,,,,,,
thomaja01w,Jasmine,,Thomas,Jasmine Thomas,,G,69.0,145,Duke,1989-09-30,Fairfax,USA,Oakton,Vienna,VA,USA,,
thomakr01w,Krystal,,Thomas,Krystal Thomas,,C,77.0,195,Duke,1989-06-10,Orlando,USA,The First Academy,Orlando,FL,USA,,
thomala01w,LaToya,,Thomas,LaToya Thomas,,F,74.0,165,Mississippi State,1981-07-06,,,,,,,,
thomast01w,Stacey,,Thomas,Stacey Thomas,,F,70.0,154,Michigan,1978-08-29,,,,,,,,
thompal01w,Alicia,,Thompson,Alicia Thompson,,F,73.0,180,Texas Tech,1976-06-30,,,,,,,,
thompam01w,Amanda,Clara,Thompson,Amanda Thompson,,F,73.0,170,Oklahoma,1987-11-18,Chicago,USA,Whitney Young,Chicago,IL,USA,,
thompka99w,Karleen,,Thompson,Karleen Thompson,,,0.0,0,,0000-00-00,,,,,,,,
thomppa01w,Pashen,,Thompson,Pashen Thompson,,F,73.0,193,Tennessee,1975-01-16,,,,,,,,
thompsh01w,Sharon,,Thompson,Sharon Thompson,,,0.0,0,,0000-00-00,,,,,,,,
thompti01w,Tina,Marie,Thompson,Tina Thompson,,F,74.0,178,USC,1975-02-10,Los Angeles,USA,,,,,,
thorbsh01w,Shona,,Thorburn,Shona Thorburn,,G,69.0,149,Utah,1982-08-07,,,,,,,,
thorner01w,Erin,,Thorn,Erin Thorn,,G,70.0,150,Brigham Young,1981-05-19,,,,,,,,
threaro01w,Robin,,Threatt,Robin Threatt,,G,67.0,150,Wisconsin,1970-07-01,,,,,,,,
tilliic01w,Iciss,,Tillis,Iciss Tillis,,C-F,77.0,165,Duke,1981-12-06,,,Cascia Prep,Tulsa,OK,USA,,
timmsmi01w,Michele,Margaret,Timms,Michele Timms,,G,67.0,132,,1965-06-28,Melbourne,AUS,,,,,,
tolerpe01w,Penny,,Toler,Penny Toler,,G,68.0,132,Long Beach State,1966-03-24,,,,,,,,
tolivkr01w,Kristi,,Toliver,Kristi Toliver,,G,67.0,130,Maryland,1987-01-27,,,Harrisonburg,Harrisonburg,VA,USA,,
torniel01w,Elena,Andronisovna,Tornikidou,Elena Tornikidou,,F,73.0,160,,1965-05-27,Tashkent,URS,,,,,,
torrele01w,Levys,,Torres,Levys Torres,,C,75.0,171,Florida State,1978-04-06,,,,,,,,
traviti01w,Tiffany,,Travis,Tiffany Travis,,G-F,71.0,145,Flordia,1978-03-20,,,,,,,,
tremich01w,Chantel,,Tremitiere,Chantel Tremitiere,,G,66.0,142,Auburn,1969-10-20,,,,,,,,
tricetr01w,Trena,,Trice,Trena Trice,,F-C,74.0,180,North Carolina State,1965-08-04,,,,,,,,
tunsine01w,Necole,,Tunsil,Necole Tunsil,,G-F,73.0,170,Iowa State,1970-08-22,,,,,,,,
turneba01w,Barbara,,Turner,Barbara Turner,,G-F,72.0,172,Connecticut,1984-06-08,,,East Tech.,Cleveland,OH,USA,,
tutermo01w,Molly,,Tuter,Molly Tuter,,G,72.0,155,Arizona State,1975-08-25,,,,,,,,
tuvicsl01w,Slobodanka,,Tuvic,Slobodanka Tuvic,,C,76.0,194,,1977-09-19,,,,,,,,
tzekopo01w,Polina,,Tzekova,Polina Tzekova,,C,76.0,189,,1968-04-30,Pleven,BUL,,,,,,
udokamf01w,Mfon,Sunday,Udoka,Mfon Udoka,,F,72.0,187,DePaul,1976-06-16,Portland,USA,Benson Polytechnic,Portland,OR,USA,,
ujhelpe01w,Petra,,Ujhelyi,Petra Ujhelyi,,F-C,76.0,200,South Carolina,1980-12-17,,,,,,,,
umoh-it01w,Itoro,,Umoh-Coleman,Itoro Umoh-Coleman,,G,67.0,140,Clemson,1977-02-21,Washington,USA,Hephzibah,Hephzibah,GA,USA,,
valdeam01w,Amaya,,Valdemoro Madariaga,Amaya Valdemoro,,F,73.0,160,,1976-08-18,Madrid,ESP,,,,,,
vandeco01w,Courtney,,Vandersloot,Courtney Vandersloot,,G,68.0,130,Gonzaga,1989-02-08,Kent,USA,Kentwood,Kent,WA,USA,,
vandehe99w,Heidi,,VanDerveer,Heidi VanDerveer,,,0.0,0,,0000-00-00,,,,,,,,
vanemal01w,Alexandra,,VanEmbricqs,Alexandra VanEmbricqs,,F,75.0,175,UCLA,1968-04-14,Paramaribo,SUR,,,,,,
vangomi01w,Michele,,Van Gorp,Michele Van Gorp,,C,78.0,187,Duke,1977-05-10,,,,,,,,
vaughki01w,Kia,,Vaughn,Kia Vaughn,,C,76.0,208,Rutgers,1987-01-24,,,St. Michael Academy,New York,NY,USA,,
vaughkr01w,Krystal,,Vaughn,Krystal Vaughn,,F,73.0,160,Virginia Commonwealth,1986-09-08,,,,,,,,
vealkr01w,Kristen,,Veal,Kristen Veal,,G,70.0,150,,1981-07-24,,,,,,,,
veselja01w,Jana,,Vesela,Jana Vesela,,F,75.0,195,none,1983-12-31,Prague,TCH,,,,,,
vidicbo01w,Bojanna,,Vidic,Boky Vidic,Boky,G,69.0,133,Oregon State,1973-01-07,,,,,,,,
viglida01w,Danielle,,Viglione,Danielle Viglione,,G,70.0,157,Texas,1975-03-07,,,,,,,,
vilipda01w,Daliborka,,Vilipic,Daliborka Vilipic,,F-C,76.0,207,,1975-03-30,,,,,,,,
vodicka01w,Kamila,,Vodichkova,Kamila Vodichkova,,F-C,76.0,190,,1972-12-19,Litomerice,TCH,,,,,,
vodopna01w,Natalia,Aleksandrovna,Vodopyanova,Natalia Vodopyanova,,F,75.0,181,,1981-04-06,St. Petersburg,URS,,,,,,
voigtka01w,Katie,,Voigt,Katie Voigt,,G,73.0,162,Wisconsin,1975-04-07,,,,,,,,
vukadmi01w,Milica,,Vukadinovic,Milica Vukadinovic,,G,73.0,150,California,1968-11-18,,,,,,,,
walkeas01w,Ashley,,Walker,Ashley Walker,,F-C,73.0,200,California,1987-02-24,,,,,,,,
walkeay01w,Ayana,,Walker,Ayana Walker,,F,75.0,142,Louisiana Tech,1979-09-10,,,,,,,,
walkeda01w,Darrell,,Walker,Darrell Walker,,,0.0,0,,0000-00-00,,,,,,,,
walkede01w,DeMya,,Walker,DeMya Walker,,F,75.0,168,Virginia,1977-11-28,,,Rancocas Valley,Mt. Holly,NJ,USA,,
walkema01w,Marcedes,,Walker,Marcedes Walker,,C,75.0,253,Pittsburgh,1986-10-17,,,,,,,,
walsema01w,Maren,,Walseth,Maren Walseth,,F,74.0,184,Penn State,1978-10-28,,,Thomas Jefferson,Bloomington,MN,USA,,
wardvo01w,Vonda,,Ward,Vonda Ward,,C,78.0,170,Tennessee,1973-03-16,Macedonia,USA,Trinity,Garfield Heights,OH,USA,,
warleav01w,Avery,,Warley,Avery Warley,,C,75.0,0,Liberty,1987-05-17,Washington,USA,,,,,,
washico01w,Coquese,,Washington,Coquese Washington,,G,66.0,138,Notre Dame,1971-01-17,,,,,,,,
washito01w,Tonya,,Washington,Tonya Washington,,F,71.0,160,Florida,1977-12-30,,,,,,,,
wautean01w,Ann,,Wauters,Ann Wauters,,C,76.0,193,,1980-10-12,,,,,,,,
weathte01w,Teresa,Gaye,Weatherspoon,Teresa Weatherspoon,,G,68.0,161,Louisiana Tech,1965-12-08,Pineland,USA,,,,,,
webbum01w,Umeki,,Webb,Umeki Webb,,G-F,70.0,162,North Carolina State,1975-06-26,,,Justin Kimball,Dallas,TX,USA,,
weberma01w,Martina,,Weber,Martina Weber,,C,77.0,200,Iona,1982-06-01,,,,,,,,
weckeke01w,Kendra,,Wecker,Kendra Wecker,,F,73.0,172,Kansas State,1982-12-16,,,Marysville,Marysville,KS,USA,,
weisery99w,Ryan,,Weisenberg,Ryan Weisenberg,,,0.0,0,,0000-00-00,,,,,,,,
westhpa99w,Paul,,Westhead,Paul Westhead,,,0.0,0,,0000-00-00,,,,,,,,
whaleli01w,Lindsay,Marie,Whalen,Lindsay Whalen,,G,68.0,150,Minnesota,1982-05-09,Hutchinson,USA,,,,,,
whisejo99w,John,,Whisenant,John Whisenant,,,0.0,0,,0000-00-00,,,,,,,,
whitede01w,DeTrina,,White,DeTrina White,,F,71.0,180,Louisiana State,1980-04-03,,,,,,,,
whiteer01w,Erica,,White,Erica White,,G,63.0,135,Louisiana State,1986-08-26,,,,,,,,
whiteta01w,Tan,,White,Tan White,,G,67.0,154,Mississippi State,1982-09-27,,,,,,,,
whitiva01w,Val,,Whiting-Raymond,Val Whiting-Raymond,,C-F,74.0,199,Stanford,1972-04-09,,,,,,,,
whitmta01w,Tamika,,Whitmore,Tamika Whitmore,,F,74.0,190,Memphis,1977-06-05,,,,,,,,
whittje01w,Jennifer,Hazel,Whittle,Jennifer Whittle,,C,77.0,176,,1973-09-05,Gold Coast,AUS,,,,,,
whittkh01w,Khadijah,Ameenah,Whittington,Khadijah Whittington,,F,73.0,185,North Carolina State,1986-08-05,,,,,,,,
wickssu01w,Sue,,Wicks,Sue Wicks,,F,75.0,191,Rutgers,1966-11-26,,,,,,,,
widemja01w,Jamila,,Wideman,Jamila Wideman,,G,66.0,135,Stanford,1975-10-16,,,Amherst-Pelham Regional,Amherst,MA,USA,,
wiggica01w,Candice,,Wiggins,Candice Wiggins,,G,71.0,154,Stanford,1987-02-14,,,,,,,,
wilkeda01w,Dana,,Wilkerson,Dana Wilkerson,,G,65.0,121,Long Beach State,1969-02-27,,,,,,,,
wilkibr01w,Brittany,,Wilkins,Brittany Wilkins,,C,75.0,185,Iowa State,1983-06-15,,,,,,,,
williad01w,Adrian,,Williams-Strong,Adrian Williams-Strong,,F-C,77.0,170,USC,1977-02-15,,,,,,,,
willian01w,Angelina,,Williams,Angelina Williams,,G,72.0,149,Illinois,1983-07-21,,,George Washington,Chicago,IL,USA,,
willibe01w,Beverly,,Williams,Beverly Williams,,G,69.0,145,Texas,1965-11-09,,,,,,,,
willide01w,Debra,,Williams,Debra Williams,,G,68.0,160,Louisiana Tech,1972-09-23,,,,,,,,
willifr99w,Fred,,Williams,Fred Williams,,,0.0,0,,0000-00-00,,,,,,,,
willigr99w,Greg,,Williams,Greg Williams,,,0.0,0,,0000-00-00,,,,,,,,
williki01w,Kimberly,,Williams,Kim Williams,Kim,G,66.0,136,DePaul,1974-10-14,,,James Marshall,Chicago,IL,USA,,
willile01w,Le'coe,,Willingham,Le'coe Willingham,,F,72.0,200,Auburn,1981-02-10,,,,,,,,
willile02w,Lenae,,Williams,Lenae Williams,,G-F,71.0,155,DePaul,1979-07-04,,,,,,,,
willili01w,Lisa,,Willis,Lisa Willis,,G,71.0,170,UCLA,1984-06-13,,,,,,,,
willina01w,Natalie,J.,Williams,Natalie Williams,,F-C,74.0,210,UCLA,1970-11-30,Long Beach,USA,Taylorsville,Taylorsville,UT,USA,,
williri01w,Rita,,Williams,Rita Williams,,G,66.0,135,Connecticut,1976-01-14,,,,,,,,
williri02w,Riquna,,Williams,Riquna Williams,Bay Bay,G,67.0,165,Miami,1990-05-28,Pahokee,USA,Pahokee,Pahokee,FL,USA,,
willisa01w,Samantha,,Williams,Samantha Williams,,G-F,72.0,0,Auburn,1973-09-24,,,,,,,,
willish01w,Shaquala,,Williams,Shaquala Williams,,G,66.0,135,Oregon,1980-04-14,,,,,,,,
willita01w,Tara,,Williams,Tara Williams,,G,71.0,170,Auburn,1974-07-23,,,,,,,,
willito01w,Toccara,,Williams,Toccara Williams,,G,68.0,138,Texas A&M,1982-01-11,,,,,,,,
williwe01w,Wendi,,Willits,Wendi Willits,,G,67.0,141,Arkansas,1978-11-18,Fort Cobb,USA,Fort Cobb-Broxton,Fort Cobb,OK,USA,,
wilsoam01w,Amanda,,Wilson,Amanda Wilson,,F,71.0,176,Louisiana Tech,1977-02-06,,,,,,,,
wintebr01w,Brian,,Winters,Brian Winters,,,0.0,0,,0000-00-00,,,,,,,,
wirthch01w,Christina,,Wirth,Christina Wirth,,F,73.0,185,Vanderbilt,1987-04-18,,,,,,,,
wisdoli01w,Lindsay,,Wisdom-Hylton,Lindsay Wisdom-Hylton,,F,74.0,186,Purdue,1986-05-26,,,,,,,,
witheso01w,Sophia,,Witherspoon,Sophia Witherspoon,,G,70.0,145,Florida,1969-07-06,,,,,,,,
wojtaju01w,Julie,,Wojta,Julie Wojta,,G-F,72.0,175,Wisconsin-Green Bay,1989-04-09,Francis Creek,USA,Mishicot,Mishicot,WI,USA,,
wolteka01w,Kara,Elizabeth,Wolters,Kara Wolters,,C,79.0,227,Connecticut,1975-08-15,Natick,USA,Holliston,Holliston,MA,USA,,
wolvean01w,Angelina,Marie,Wolvert,Angelina Wolvert,,F-C,75.0,205,Oregon,1978-12-08,,,,,,,,
woodaly01w,Lynette,,Woodard,Lynette Woodard,,G,72.0,160,Kansas,1959-08-12,Wichita,USA,,,,,,
woodki01w,Kimberly,,Wood,Kimberly Wood,,C,76.0,0,Wisconsin-Green Bay,1972-09-16,,,,,,,,
